vx,vy,wz
1.048159350206250284e+00,7.977270903090227794e-02,9.171756440820340028e-01
1.054996287538687794e+00,7.489455818100453077e-02,8.991997394601994875e-01
1.003969546112981837e+00,1.625129722120407377e-02,8.663913526897724093e-01
9.994269339323558210e-01,-2.623364635310154042e-02,9.656537729207231857e-01
1.002394091450400149e+00,7.714027614840190950e-03,9.235109170972364279e-01
1.006146359794816592e+00,2.569312213877851178e-02,9.123478815957276611e-01
8.208142651415790692e-01,4.560396076490294548e-03,7.567294097717138790e-01
8.404666660489145125e-01,-1.048117949876859259e-02,8.608195308265984558e-01
1.119099926321425853e+00,2.740816294040397672e-02,1.138800902735587872e+00
1.160246692383406941e+00,4.181080405439414199e-02,7.985917592881981442e-01
1.108663600198610100e+00,2.723112761978771154e-02,6.777570422549403784e-01
1.086536829674902949e+00,5.136645257537066772e-03,7.923822273381361248e-01
8.129835392534995320e-01,-8.545945303307342367e-02,7.679879698789372489e-01
8.753174866619231054e-01,-9.284990234797121933e-02,9.515422614882161900e-01
8.640908337981745291e-01,-1.282906062538849423e-02,8.222706341209221614e-01
1.065511281073905359e+00,5.621673626447330763e-02,9.388841989853096148e-01
1.134268726937499583e+00,8.492291622343239865e-02,9.775454333632056514e-01
1.007262027504774116e+00,-4.173706603790233033e-02,7.216921281041740466e-01
1.062480812482929693e+00,-1.853266861738811500e-02,9.315397126793719673e-01
1.156962642562714638e+00,-2.115258768619225280e-02,8.909666420450045310e-01
1.066392195084296945e+00,-3.244002756461676629e-02,8.408420457460559216e-01
1.163147831787677999e+00,-3.197756272062386024e-02,8.768065069065654749e-01
1.044673995150686263e+00,-7.315404132998745701e-02,8.290542465963707253e-01
1.038722626964976303e+00,-9.614551891292380525e-02,8.683512295639295164e-01
9.457711954265574095e-01,-7.851572598755088284e-02,7.935327308734942964e-01
8.339067804199810086e-01,-3.793831129484864090e-02,8.702915477578168080e-01
9.129084833232411489e-01,-4.249004684896209860e-04,8.884501237759613312e-01
9.250760153209290904e-01,-1.442421388814036504e-02,8.390207069407866758e-01
1.020450859990061243e+00,-2.902055087972980202e-02,8.774500349151629353e-01
1.140490066418730963e+00,7.141351004367356425e-02,9.305690167660595202e-01
1.107059093040978937e+00,6.767520081795261322e-02,8.250393820234490638e-01
9.511733713222463305e-01,-9.281874366925993436e-02,9.533449185517867130e-01
1.026226454681320899e+00,-8.258791703767359715e-02,9.790680756321474831e-01
1.022128972835959271e+00,-4.566695940709543378e-02,8.191561843922299246e-01
1.023563043720993937e+00,-1.373063723395525140e-02,7.746997097710179858e-01
1.054458388190277374e+00,-3.837927720392112635e-02,7.428749526913607237e-01
1.051612604786570815e+00,-7.032804764648106777e-02,8.781680194488316049e-01
1.050904980012543621e+00,-1.005226481683271778e-02,8.817715300922864818e-01
9.907950043457181000e-01,-1.021413479517602717e-02,8.571341594155996724e-01
1.030239210612792666e+00,-8.653574597369730059e-02,8.953143179040827793e-01
1.076936206708410282e+00,-4.425854904927736810e-03,8.799348325994653663e-01
1.127001042786382579e+00,1.429896133677815429e-01,8.059445798679000239e-01
1.154821954245771609e+00,1.078263055277494942e-01,8.862198382779701289e-01
1.126665249382621914e+00,2.136863982865376543e-02,8.342878591929617782e-01
9.209702331813651721e-01,-9.473328551024232103e-02,8.904123624637647616e-01
8.556586996961540459e-01,-1.204547482317955970e-01,8.589202221624441247e-01
9.381662063179920796e-01,3.563352013621603337e-02,7.924483774815567205e-01
9.383392183131955555e-01,3.564030561476010106e-02,6.732990655103949784e-01
9.740835547319732779e-01,4.442621312617184987e-02,8.845313941203944985e-01
1.028665979082358906e+00,1.270281908263203030e-02,7.648954938344374455e-01
1.217605777820442770e+00,-1.809058704839525556e-04,8.598874323061438396e-01
1.307075994788742479e+00,-2.588537224389061628e-02,7.810167368893767836e-01
1.004502437110554203e+00,-4.780042023673244239e-02,8.076612736296350237e-01
9.914559972370334817e-01,-5.481748002182179613e-02,8.570415474931832867e-01
9.810700384777722993e-01,4.411410093339528105e-02,7.855355705800798338e-01
9.218543246640217292e-01,7.789089618976935414e-02,7.954317469402245599e-01
9.091193522113653058e-01,-1.363154394912855644e-02,7.908374008403258326e-01
9.494928306033550980e-01,2.131800422354238056e-03,8.279474199984204752e-01
1.141301718302784485e+00,6.221458671906838350e-02,9.864082169972726577e-01
1.251318804891427661e+00,1.172015973822663204e-01,9.343592134757465750e-01
1.181845372087098056e+00,-1.094765205739334779e-01,8.022551283650761755e-01
1.080212689175765073e+00,-2.252256312649175973e-01,8.336877086161730288e-01
1.099635016826266520e+00,-2.706838669867261959e-03,8.395247807932622042e-01
1.108557842015308381e+00,2.875828180596153721e-02,8.206407277953484680e-01
9.641220181377534448e-01,-6.828835440681350899e-03,8.442164741700908248e-01
9.513781128858147529e-01,-8.334040152131233503e-02,8.025116148483797396e-01
9.895742977709083288e-01,-8.984571610019334575e-02,8.713827770994073685e-01
1.032945137528852086e+00,2.009320172207780184e-02,8.724130366463992425e-01
1.135241524938749746e+00,1.275044913284773540e-01,7.529753466245792115e-01
1.165144942413784079e+00,1.621191034779114470e-01,7.883940838336545021e-01
9.886230900442863900e-01,5.380503846994982853e-02,8.844696058801642113e-01
9.162968892892361383e-01,-9.718586352348264346e-02,8.557951679674240530e-01
9.661564224677370305e-01,-5.194888615472043059e-02,8.014029691637674091e-01
1.073121982441217481e+00,8.017236698009502782e-02,8.114024159723568497e-01
1.283403475800489746e+00,1.432734721388874699e-01,9.116175816067563220e-01
1.229617273048828840e+00,5.985358189719977573e-02,8.024405878184278640e-01
9.750575222075431592e-01,-1.272483242685276683e-01,8.706745709809733391e-01
9.339567193908335785e-01,-1.322393454327718820e-01,8.342259420826537708e-01
1.011988405052604456e+00,4.010986225560017604e-02,8.571905588746017157e-01
9.733734246499806675e-01,4.607834493393922481e-02,8.862622143960517951e-01
8.779210000245519785e-01,-9.096356377059740261e-02,8.427342950920281295e-01
1.087698251191615562e+00,-9.068714983287286258e-02,8.738385554385568188e-01
1.039279100888752527e+00,-1.267871494513607977e-01,8.435611086979806217e-01
9.461834824172898895e-01,-1.206042689214728569e-01,9.543807240198139974e-01
9.360564545360982036e-01,-5.538334554667525417e-02,9.721474014484047244e-01
9.652613093944237832e-01,-1.082286999174086883e-01,8.874821426114829492e-01
1.074498174899350955e+00,-2.093857609320759483e-02,9.733472553281256046e-01
1.077193613479546785e+00,1.347106914862811200e-04,9.491281669015686484e-01
1.103902007187276046e+00,-3.056589989291674109e-02,9.611525933122051502e-01
1.103691276038478941e+00,-3.964369095319549702e-02,9.974804765110529825e-01
1.002064713221842318e+00,-7.122981129659179678e-02,1.012019392878682478e+00
8.914259612466016724e-01,-7.536364608327864034e-02,1.110216739606167291e+00
1.007836317077186017e+00,-6.435944901759803327e-02,1.085282035033222847e+00
1.163940263328217428e+00,-6.948731094969994027e-02,1.072864930588603105e+00
1.070242595069418545e+00,-1.498284534979646976e-01,1.017147432338988411e+00
1.050159023606310527e+00,-1.522492088742514182e-01,1.120133620205393976e+00
1.051385700033992121e+00,-1.380859144238781033e-01,1.049319516908868266e+00
9.002533790963241911e-01,-2.039547709113516960e-01,1.139925943446210121e+00
8.268025807493517565e-01,-1.868813479508788511e-01,1.189266612558114389e+00
8.720223318002243706e-01,-8.805752779008020614e-02,1.013917819824002642e+00
9.661460937905611557e-01,-7.092771939101186196e-02,1.049687776481963208e+00
9.774518016875604065e-01,-1.074462965119960811e-01,1.013103623795116315e+00
1.024731473030922047e+00,-9.598213998791792212e-02,9.953120407958732097e-01
1.081897182403542601e+00,-7.281692742795459194e-02,9.557591200950248389e-01
1.044098591677501409e+00,-7.283874927279919420e-02,9.221650052638629136e-01
1.030497446710041398e+00,-7.568583863744252072e-02,1.013252151182035155e+00
9.544961493333410374e-01,-8.835708150114571224e-02,1.023488599117323039e+00
9.142748598745502608e-01,7.783351203913393968e-03,9.813020227317581501e-01
9.102381749697799895e-01,1.922283817592717464e-02,9.566714754133176513e-01
1.018708431535771952e+00,-4.892517658372799727e-03,1.093151551087288009e+00
1.028825518453557297e+00,1.185871090741967837e-01,1.024034497034391755e+00
1.087367662694524562e+00,1.184854791084479636e-01,8.745348033520276010e-01
1.127060211789124411e+00,9.733185452110185154e-02,1.069724022361594695e+00
6.668454877647291834e-01,1.183172669054383119e-02,1.035336440924713219e+00
1.040492014333096016e+00,-1.223830828856501962e-01,1.052947937051843308e+00
1.014169070876987933e+00,-1.197154965048618652e-01,1.090814259834106847e+00
1.015211106117235529e+00,-1.042513329513418546e-01,1.198618903728643215e+00
7.633452555057069766e-01,-7.302098929490548340e-02,1.093369110676122080e+00
6.665272005972329161e-01,-6.091101851023826563e-02,9.825536149125455587e-01
9.118862078277030214e-01,-3.689404298224217837e-02,9.628900994655529288e-01
6.740857352073088560e-01,-7.193981827988808059e-03,7.725559985105162619e-01
1.387679976808933624e+00,-1.304721974258592210e-02,1.129468374197224234e+00
8.772736163451659852e-01,-5.171800026558676794e-02,1.099685013691219293e+00
1.514196652781771402e+00,-9.231067718204494232e-02,1.629852656522574605e+00
1.093399969125911531e+00,-4.994073080770132511e-02,1.021822599481245319e+00
8.667335912834290834e-01,-6.273794273349370121e-02,9.598662096966736890e-01
8.233982826377949094e-01,-7.667757457750132288e-02,1.088202483238328355e+00
9.531756575078420557e-01,6.190609140490355156e-04,1.218010366438767811e+00
1.053605029397609361e+00,9.724069342659268089e-02,1.029410764775668508e+00
1.055161159827694428e+00,2.573157441734389983e-01,9.229085635515390518e-01
1.014482009766880743e+00,1.074443787207744055e-02,1.052341666711698265e+00
9.107788723448289048e-01,-3.625893569206811717e-02,1.138222687284493828e+00
8.588464641042937719e-01,-1.322877187224725908e-02,1.060637200181202777e+00
1.076725796149838432e+00,9.937161768152247276e-02,1.209518120619633264e+00
1.250862517641865734e+00,1.681695313345012432e-01,1.192810387976199538e+00
1.025285537762712806e+00,-1.658672303763968070e-02,8.514477684649983669e-01
8.878613790893145064e-01,-6.045633696518918493e-02,9.313434065940474627e-01
9.813765909725133962e-01,-3.596364675184882814e-02,9.823018406891369514e-01
1.192194032724538610e+00,1.299511734689948574e-03,1.068588740674068172e+00
1.074477270538056750e+00,-3.274720802215030924e-02,1.070517120532012534e+00
8.562171303192095406e-01,-1.459493287806973572e-01,1.114464301475787122e+00
7.821516631763383298e-01,-1.632886506911665758e-01,1.023091554344828680e+00
1.018085253259967793e+00,-5.481049404922916368e-02,1.192381964580079057e+00
8.217192382988720567e-01,5.399495458172355600e-02,9.835986972768901992e-01
8.542406604339289888e-01,7.081386228790512161e-02,9.755230253425398734e-01
8.684331642112181893e-01,3.087035657857869694e-02,1.073745174411527614e+00
1.137760059395483303e+00,1.132542731491176929e-01,1.431840355469895965e+00
1.372561223538532715e+00,1.636368525656616557e-01,1.374997996101013031e+00
1.179680114714788841e+00,9.722204858781605119e-02,8.743073343277628640e-01
9.180397796126263943e-01,-9.164015694960458980e-02,1.014051408386781539e+00
9.971385453466459214e-01,-1.733292013619108229e-01,1.168761210228774106e+00
1.046576383114967923e+00,-1.337612070736651781e-02,1.126814435612584209e+00
1.036025307790086281e+00,4.295142959721601206e-02,1.056520062853281372e+00
9.188401349553356745e-01,-6.589528294765473193e-03,1.053513861861987255e+00
8.045308143750947716e-01,-8.952657788307882836e-02,1.068692099810508944e+00
7.604430966171662476e-01,-1.340237629236349093e-01,1.075877913298673771e+00
9.498393293040815477e-01,1.148743063402200143e-02,1.148438874852362401e+00
1.230192895155564292e+00,1.723872640622979291e-01,1.130979891139982652e+00
1.221667484951278082e+00,1.984958759724181065e-01,1.139206124940472797e+00
1.029880918443096149e+00,-2.822491488525591397e-03,8.840488329750610941e-01
8.743076739468085279e-01,-6.603313557880277629e-02,1.054728637382071232e+00
8.225345341131503618e-01,-1.468889345623163312e-01,1.012167934250309598e+00
9.190330966761739440e-01,4.296176495115813787e-02,1.129730302051288771e+00
1.158351603292052667e+00,2.616081288870783506e-01,9.652436360974157026e-01
1.069361963245336833e+00,9.450900265092858354e-02,1.053785900629829353e+00
9.686609761940171426e-01,-5.522488202784273104e-02,9.942774042541959734e-01
9.739706583528774386e-01,-7.969346543237691705e-02,1.088440468819618978e+00
9.536230749305152354e-01,-5.594819900922078267e-03,1.083720251984230165e+00
1.043423850346130388e+00,3.095959152246084700e-02,1.103427238522947773e+00
1.044092896660484548e+00,3.868497444656715349e-03,1.068688221560091689e+00
1.011522604801433411e+00,-6.000686378753841005e-02,1.054615230473913590e+00
1.087904406438657823e+00,-6.570549222737617767e-02,1.171681542776823681e+00
1.078808089921763358e+00,-4.969983464697626252e-02,1.027428430986258467e+00
9.414508741621385735e-01,-2.496908222089574102e-03,1.048806402208580124e+00
9.052485558791136810e-01,-6.835291521858852248e-02,1.065888274478882236e+00
9.220593204698418477e-01,-1.170870794002860649e-01,1.038735306138746317e+00
1.045661460051223735e+00,-6.935317432279501648e-02,1.124947854031896233e+00
1.193364325131839987e+00,1.686619205815721723e-01,1.165545212274416764e+00
1.188475018358119195e+00,1.038054820370726133e-01,9.246307324377146530e-01
1.158378921517485782e+00,2.274499521054851314e-02,1.003170137026150543e+00
1.053328098689138015e+00,-6.407540767215591515e-02,1.069691424725560225e+00
9.272146387380765242e-01,-9.663312422534234281e-02,1.070104975318361351e+00
8.929188600734245806e-01,-7.390324887184769598e-02,1.054812790977472270e+00
1.037083047076712283e+00,-1.373386770446943794e-02,1.072441491261133750e+00
1.125231689626481790e+00,7.284748284683556507e-02,1.071642207910562750e+00
9.835927562325958995e-01,-1.886007797189787408e-02,1.018305618805252388e+00
9.068101299192700138e-01,-2.859604362597244209e-02,1.044062233487418556e+00
1.021409619903280275e+00,3.608126947997007672e-02,1.086287438650436865e+00
1.101927395252253028e+00,7.397573760112247099e-02,1.062661396473322029e+00
1.137960144342091029e+00,6.159666973261811694e-03,1.111985503823477828e+00
1.106383564460293956e+00,6.158592097451531279e-03,1.070087605416745857e+00
1.092335677536966587e+00,-2.509473483781746173e-02,1.092976985367826837e+00
1.071158916407383810e+00,-6.490126422743318357e-03,1.092458293729915875e+00
1.002686016298300231e+00,-1.719013114408167453e-02,1.094943779661119221e+00
9.592170412430938153e-01,-3.750614486026686983e-02,1.094642962781044782e+00
9.756684410899350013e-01,-4.956557405460879778e-02,1.095346342732774980e+00
1.008100294814928910e+00,-5.258617638318077020e-02,1.089312415237213560e+00
1.005792922717297921e+00,-6.375252454540240865e-02,1.061695948311866422e+00
9.641868294218834956e-01,-1.691745469698937021e-01,1.139153407467789147e+00
9.472441409849297056e-01,-1.690662808524965588e-01,1.190353392179896552e+00
9.633973816466379070e-01,-6.324097318798102552e-02,1.025676888991282842e+00
1.090474427681402458e+00,1.073597604164521456e-02,1.094839159918342020e+00
1.058023040152949346e+00,-1.567636589370559677e-02,1.093071064391022640e+00
8.655858135166976108e-01,-1.343385307994424960e-01,1.122685319054993025e+00
1.042625100159375595e+00,-1.480424651960486337e-01,1.016093763177596587e+00
1.141812512891130948e+00,-4.338854177787813341e-05,7.865439971852827838e-01
1.011220458970095937e+00,-7.204995069906497407e-02,4.655480414575567383e-01
9.873627906558953837e-01,2.407227380414878048e-03,1.159625480677241860e-01
1.001141053453328267e+00,4.995011507090169056e-02,8.044209959417597533e-04
1.053440906479675698e+00,1.262135095215957854e-02,3.854650805412951353e-02
1.078396338935941445e+00,1.275652962943311756e-02,-1.702048075516819081e-01
9.806455212499982643e-01,1.580271123898035687e-02,-2.931571405875312841e-01
9.706296398963586425e-01,3.324735811789507681e-03,-3.596640453504814094e-01
8.849637859862861111e-01,-1.183523746267794302e-02,-4.821075806210876058e-01
8.236930046762854785e-01,2.149614801775563688e-02,-5.318620728915248730e-01
8.229808793768106367e-01,7.254262530424034072e-02,-5.773962200760431873e-01
8.324245175595866852e-01,7.641914490160285622e-02,-5.714749007097310596e-01
7.999497490717636383e-01,3.208403913387350426e-02,-5.770374477010777881e-01
